17.01.2020;Freitag;hildebrandstrasse 1-25;;17.01.2020;17;01;"echo hildebrandstrasse 1-25; >>01-17.txt";;
17.01.2020;Freitag;hildebrandstrasse 25a-ende;;17.01.2020;17;01;"echo hildebrandstrasse 25a-ende; >>01-17.txt";;
17.01.2020;Freitag;hildebrandstrasse 0-26z;;17.01.2020;17;01;"echo hildebrandstrasse 0-26z; >>01-17.txt";;
17.01.2020;Freitag;gudrunstrasse;;17.01.2020;17;01;"echo gudrunstrasse; >>01-17.txt";;
17.01.2020;Freitag;hildebrandstrasse 28-28z;;17.01.2020;17;01;"echo hildebrandstrasse 28-28z; >>01-17.txt";;
17.01.2020;Freitag;hildebrandstrasse 30-ende;;17.01.2020;17;01;"echo hildebrandstrasse 30-ende; >>01-17.txt";;
17.01.2020;Freitag;kaerntner strasse 1-19z;;17.01.2020;17;01;"echo kaerntner strasse 1-19z; >>01-17.txt";;
17.01.2020;Freitag;kaerntner strasse 21-ende;;17.01.2020;17;01;"echo kaerntner strasse 21-ende; >>01-17.txt";;
17.01.2020;Freitag;kaerntner strasse 0-18z;;17.01.2020;17;01;"echo kaerntner strasse 0-18z; >>01-17.txt";;
17.01.2020;Freitag;kaerntner strasse 20-ende;;17.01.2020;17;01;"echo kaerntner strasse 20-ende; >>01-17.txt";;
17.01.2020;Freitag;steiermaerker strasse;;17.01.2020;17;01;"echo steiermaerker strasse; >>01-17.txt";;
17.01.2020;Freitag;bruehlstrasse 1-13z;;17.01.2020;17;01;"echo bruehlstrasse 1-13z; >>01-17.txt";;
17.01.2020;Freitag;bruehlstrasse 15-17z;;17.01.2020;17;01;"echo bruehlstrasse 15-17z; >>01-17.txt";;
17.01.2020;Freitag;bruehlstrasse 19-37z;;17.01.2020;17;01;"echo bruehlstrasse 19-37z; >>01-17.txt";;
17.01.2020;Freitag;bruehlstrasse 39-ende;;17.01.2020;17;01;"echo bruehlstrasse 39-ende; >>01-17.txt";;
17.01.2020;Freitag;bruehlstrasse 0-54z;;17.01.2020;17;01;"echo bruehlstrasse 0-54z; >>01-17.txt";;
17.01.2020;Freitag;bruehlstrasse 56-ende;;17.01.2020;17;01;"echo bruehlstrasse 56-ende; >>01-17.txt";;
21.01.2020;Dienstag;im haberacker;;21.01.2020;21;01;"echo im haberacker; >>01-21.txt";;
21.01.2020;Dienstag;auf den lohn;;21.01.2020;21;01;"echo auf den lohn; >>01-21.txt";;
21.01.2020;Dienstag;ellmendinger strasse 1-9z;;21.01.2020;21;01;"echo ellmendinger strasse 1-9z; >>01-21.txt";;
21.01.2020;Dienstag;ellmendinger strasse 11-ende;;21.01.2020;21;01;"echo ellmendinger strasse 11-ende; >>01-21.txt";;
21.01.2020;Dienstag;ellmendinger strasse 0-20z;;21.01.2020;21;01;"echo ellmendinger strasse 0-20z; >>01-21.txt";;
21.01.2020;Dienstag;ellmendinger strasse 22-50z;;21.01.2020;21;01;"echo ellmendinger strasse 22-50z; >>01-21.txt";;
21.01.2020;Dienstag;ellmendinger strasse 52-54z;;21.01.2020;21;01;"echo ellmendinger strasse 52-54z; >>01-21.txt";;
